,fruit,diameter,weight,hue
7793,grapefruit,11.57351919,175.3825576,28.23529412
7794,grapefruit,10.24526928,200.4283948,21.27659574
7795,grapefruit,10.83466087,206.5999324,28.67924528
7796,grapefruit,11.32862979,251.7735075,25.95744681
7797,grapefruit,11.97870605,206.6812212,26.66666667
7798,grapefruit,7.695978107,195.5599212,22.80991736
7799,grapefruit,13.42456415,177.8245941,30.22900763
7800,grapefruit,9.960103448,227.1521748,25.82781457
7801,grapefruit,10.78754053,192.1851761,19.43661972
7802,grapefruit,9.687134014,210.5271372,28.85496183
7803,grapefruit,10.12410772,194.758101,24.81203008
7804,grapefruit,13.70194828,185.3116393,20.35714286
7805,grapefruit,11.45794876,188.4301608,26.89655172
7806,grapefruit,12.51371247,202.2437538,23.75838926
7807,grapefruit,11.41487008,191.7811603,30
7808,grapefruit,10.14478278,209.1038185,17.08029197
7809,grapefruit,10.03508052,207.0244312,19.01408451
7810,grapefruit,10.86976175,192.4797505,20.14285714
7811,grapefruit,12.11255531,211.9250941,31.57894737
7812,grapefruit,13.01101696,227.4825683,18.16901408
7813,grapefruit,11.05830205,214.9070702,19.27007299
7814,grapefruit,14.57490461,206.730385,26.41791045
7815,grapefruit,11.36538929,202.9807594,24.90566038
7816,grapefruit,11.76960743,220.166463,30.23255814
7817,grapefruit,14.36654228,202.4178334,22.01438849
7818,grapefruit,12.64107398,183.890446,18.53658537
7819,grapefruit,14.65885762,213.7704404,28.34645669
7820,grapefruit,11.62775621,188.4318311,28.97959184
7821,grapefruit,9.706881819,202.3578553,25.92592593
7822,grapefruit,9.944880591,207.2299674,20.27027027
7823,grapefruit,9.177492245,195.2080507,21.85430464
7824,grapefruit,13.61259026,198.576384,24.42857143
7825,grapefruit,10.3049812,164.0779869,28.05755396
7826,grapefruit,10.49637137,197.4703098,33.42857143
7827,grapefruit,9.311021289,228.7777709,27.23076923
7828,grapefruit,12.33085085,202.3828947,32.30769231
7829,grapefruit,12.68651781,190.4086671,23.6
7830,grapefruit,11.50274822,192.0538532,27.69230769
7831,grapefruit,11.67338469,211.4789478,24.60431655
7832,grapefruit,9.500398286,197.1855172,15.23076923
7833,grapefruit,8.318995371,192.2003842,27.34693878
7834,grapefruit,10.62378726,178.4091487,30.22900763
7835,grapefruit,11.85543841,157.7411127,21.06870229
7836,grapefruit,12.96162785,215.5763333,20.31496063
7837,grapefruit,13.35603575,160.8063875,15.78947368
7838,grapefruit,11.40385963,179.393843,24.62686567
7839,grapefruit,10.43383576,210.4661633,32.23880597
7840,grapefruit,13.09340334,206.6830425,20.15267176
7841,grapefruit,8.856152603,201.0200693,21.26582278
7842,grapefruit,8.829102795,206.4321872,22.45398773
7843,grapefruit,11.96180116,197.7327167,23.33333333
7844,grapefruit,11.9275436,215.4342195,25.92
7845,grapefruit,13.85833314,185.8136689,28.95104895
7846,grapefruit,13.14452471,206.2177454,22.59259259
7847,grapefruit,11.42916974,226.7714772,33.6
7848,grapefruit,12.32463126,208.7610289,31.2
7849,grapefruit,11.95162942,203.221945,34.28571429
7850,grapefruit,14.99852155,195.2594143,26.4
7851,grapefruit,10.33559935,199.8362454,14.85714286
7852,grapefruit,7.811199445,214.9088883,31.74193548
7853,grapefruit,9.627653594,190.6020257,21.86046512
7854,grapefruit,13.05912447,205.4401173,30.62937063
7855,grapefruit,11.41335133,188.8045054,21.48648649
7856,grapefruit,10.98538139,225.8156491,20.42553191
7857,grapefruit,9.551319902,217.5414402,34.05405405
7858,grapefruit,11.28688179,206.4349493,32.68965517
7859,grapefruit,8.500693841,195.0028119,25
7860,grapefruit,11.51849106,162.310715,27.27272727
7861,grapefruit,10.35605471,203.1956331,35.51020408
7862,grapefruit,11.12849387,210.2121646,22.3255814
7863,grapefruit,10.55400215,174.6059545,15.65217391
7864,grapefruit,12.27550607,199.0568164,16.74418605
7865,grapefruit,12.16192266,202.4240908,21.95121951
7866,grapefruit,14.08028372,176.5124032,15.71428571
7867,grapefruit,11.69127861,201.6147105,23.01369863
7868,grapefruit,12.35065803,182.0913045,15
7869,grapefruit,10.43149442,200.1282041,18.57142857
7870,grapefruit,11.05457801,182.1221707,21.53846154
7871,grapefruit,10.05698832,189.2276687,22.77372263
7872,grapefruit,11.7344202,214.0498394,30.45454545
7873,grapefruit,10.67012038,224.5778119,33.28125
7874,grapefruit,11.03041612,213.4930367,19.56521739
7875,grapefruit,10.9077212,185.0838337,23.74100719
7876,grapefruit,14.01307277,192.6880574,17.37931034
7877,grapefruit,8.874086999,192.0715696,26.45962733
7878,grapefruit,10.00795051,201.0610327,21.23076923
7879,grapefruit,11.27211789,202.9715449,31.28205128
7880,grapefruit,12.60103054,206.1705515,17.8125
7881,grapefruit,11.61788618,181.8290137,21.39534884
7882,grapefruit,12.50484564,207.8614442,30
7883,grapefruit,12.45606098,220.5230993,24.62686567
7884,grapefruit,11.40412149,204.2340008,20.51612903
7885,grapefruit,12.58171917,185.1160052,21.73228346
7886,grapefruit,11.48708327,183.7384297,27.27272727
7887,grapefruit,12.5408637,215.0374592,21.12676056
7888,grapefruit,9.232711878,197.3290396,24
7889,grapefruit,9.851725947,170.4996344,21.91304348
7890,grapefruit,9.159546825,211.4906594,29.6
7891,grapefruit,10.524878,191.8895049,30.72289157
7892,grapefruit,9.236319917,209.3682688,26.06557377
7893,grapefruit,12.92445209,211.5037947,32.51612903
7894,grapefruit,11.99425298,226.8760579,26.38297872
7895,grapefruit,11.53151121,221.9980687,16.69172932
7896,grapefruit,11.59332451,192.0060647,18.40490798
7897,grapefruit,10.35126903,177.3059168,26.37931034
7898,grapefruit,12.80738435,182.9288711,23.42465753
7899,grapefruit,13.83383613,230.0666097,13.74045802
7900,grapefruit,12.6838423,201.4725685,26.41791045
7901,grapefruit,9.126746895,171.5356276,25.10638298
7902,grapefruit,13.81434628,216.103416,27.22689076
7903,grapefruit,11.93389973,196.1004066,21.12
7904,grapefruit,11.7491875,198.7308995,16.02739726
7905,grapefruit,8.961717767,219.6708107,16.59574468
7906,grapefruit,15.16107034,192.6203765,26.66666667
7907,grapefruit,12.49037474,206.3622998,30
7908,grapefruit,14.81098743,211.6700683,23.52941176
7909,grapefruit,12.59239994,170.8905082,25.84615385
7910,grapefruit,11.70083261,179.6656006,24.46153846
7911,grapefruit,14.29591752,174.8135882,26.34146341
7912,grapefruit,10.7265417,202.0856316,27.9389313
7913,grapefruit,13.6095422,187.7049677,15.69230769
7914,grapefruit,10.91385024,224.1632815,19.85294118
7915,grapefruit,11.0629521,191.3074818,21.12676056
7916,grapefruit,14.04580639,175.4929399,25.57377049
7917,grapefruit,9.47461733,176.5323781,17.61904762
7918,grapefruit,13.05870763,205.2544564,28.30985915
7919,grapefruit,13.23204275,216.8944989,30.22556391
7920,grapefruit,11.07939187,214.9471914,27.76859504
7921,grapefruit,9.585876482,226.8429472,22.56
7922,grapefruit,12.17069786,204.2989335,21.81818182
7923,grapefruit,11.85883176,227.7622478,25.53191489
7924,grapefruit,13.13475623,197.1730473,21.65413534
7925,grapefruit,12.9623164,198.7470605,31.62790698
7926,grapefruit,9.463916781,188.0275578,22.18487395
7927,grapefruit,12.14109218,211.0555171,20.70422535
7928,grapefruit,15.0120087,212.6794712,29.76744186
7929,grapefruit,13.3243054,178.1338674,27.96992481
7930,grapefruit,10.92092712,213.7556858,29.18918919
7931,grapefruit,10.74972574,213.5017211,20.78740157
7932,grapefruit,12.98028166,218.2066273,32.10526316
7933,grapefruit,11.43266872,198.4400016,25.53191489
7934,grapefruit,13.73940226,199.7767083,15.67164179
7935,grapefruit,11.36574593,167.7478053,26.75675676
7936,grapefruit,11.82172352,225.683501,22.55639098
7937,grapefruit,12.5642558,183.7856005,24.28571429
7938,grapefruit,10.79095728,187.7622685,32.34042553
7939,grapefruit,14.53572779,213.0366244,24.33566434
7940,grapefruit,10.07579688,198.2264789,14.89361702
7941,grapefruit,10.91490403,187.5440652,20.64935065
7942,grapefruit,12.19337728,199.8302458,26.41791045
7943,grapefruit,10.39569572,211.2543261,25.24137931
7944,grapefruit,13.33399687,231.9147564,27.96610169
7945,grapefruit,11.34632232,203.515383,32.12598425
7946,grapefruit,12.96631924,192.3457438,9.230769231
7947,grapefruit,13.89540939,223.9164704,15.2173913
7948,grapefruit,14.17555938,215.4134225,30
7949,grapefruit,9.369602813,203.2501314,22.60869565
7950,grapefruit,11.98625138,217.9298469,30
7951,grapefruit,11.97322674,201.5232746,30.49180328
7952,grapefruit,13.35185554,208.8386631,25.06849315
7953,grapefruit,11.80980997,203.7554753,25.03937008
7954,grapefruit,11.68998273,215.516533,24.07894737
7955,grapefruit,11.34334932,184.8702778,23.33333333
7956,grapefruit,10.16294594,197.2134491,14.69387755
7957,grapefruit,12.50358998,198.8668507,19.13043478
7958,grapefruit,9.461134671,222.5156175,22.2972973
7959,grapefruit,10.08926295,206.4275479,12.8
7960,grapefruit,11.36361219,211.9352767,12.79411765
7961,grapefruit,10.15479457,205.3143385,15.25423729
7962,grapefruit,13.96877826,206.9492413,27.51879699
7963,grapefruit,11.25758725,208.067884,35.11111111
7964,grapefruit,11.80326167,185.4660344,13.7704918
7965,grapefruit,10.33301417,204.1546952,24.31372549
7966,grapefruit,12.3462418,208.2196701,31.79104478
7967,grapefruit,15.18884588,190.267553,28.73239437
7968,grapefruit,10.6621869,207.682623,23.35877863
7969,grapefruit,12.80445307,212.2177691,25.71428571
7970,grapefruit,10.09370353,182.6249267,30
7971,grapefruit,11.72763635,212.8514164,30
7972,grapefruit,13.24823552,210.2645986,21.85430464
7973,grapefruit,14.60470163,171.4488548,24.31372549
7974,grapefruit,9.606155473,209.0941714,28.25806452
7975,grapefruit,13.70980316,198.129886,23.1147541
7976,grapefruit,13.66723552,218.6686664,18.16901408
7977,grapefruit,11.73992659,218.1522565,18.38709677
7978,grapefruit,11.23541398,214.119543,21.42857143
7979,grapefruit,11.77957872,194.5650171,17.6146789
7980,grapefruit,11.12571487,195.5993326,13.23529412
7981,grapefruit,11.30019393,198.6827221,30
7982,grapefruit,12.24864444,211.577365,22.05882353
7983,grapefruit,11.16172706,219.1554966,12.60869565
7984,grapefruit,12.55332788,217.8581079,26.4
7985,grapefruit,12.1311202,229.1472672,19.3220339
7986,grapefruit,10.021558,201.726747,23.47826087
7987,grapefruit,14.87551904,202.5183328,33.2231405
7988,grapefruit,11.94242883,197.1526497,32.64
7989,grapefruit,11.12803039,204.6568709,15.23076923
7990,grapefruit,10.75657995,188.1969323,18.43137255
7991,grapefruit,11.36369641,203.919645,25.65217391
7992,grapefruit,14.42214819,204.7853101,21.09375
7993,grapefruit,12.97759012,213.549614,16.31067961
7994,grapefruit,13.45199149,212.7261739,17.36842105
7995,grapefruit,12.85740014,184.8131601,21.71052632
7996,grapefruit,9.063552117,221.8732588,25.65217391
7997,grapefruit,11.9316303,215.0034316,21.02564103
7998,grapefruit,10.27486597,209.856414,30.37974684
7999,grapefruit,13.24547198,188.1848581,30.22900763
8000,grapefruit,11.16041234,193.4826837,21.68067227
8001,grapefruit,10.84098206,203.8388378,20.5
8002,grapefruit,11.05840168,214.8426868,23.03571429
8003,grapefruit,13.90256901,218.9219493,22.60869565
8004,grapefruit,11.77802513,225.1085208,19.72027972
8005,grapefruit,5.829005247,186.1414603,27.55555556
8006,grapefruit,10.21373304,227.3325383,23.4375
8007,grapefruit,10.66675868,211.4488124,27.80487805
8008,grapefruit,12.96357476,165.8948442,25.78947368
8009,grapefruit,11.96756432,223.7789462,28.48920863
8010,grapefruit,14.73169597,199.4333511,28.06451613
8011,grapefruit,10.83154687,228.5920552,22.60869565
8012,grapefruit,9.626581394,215.4633952,24.87804878
8013,grapefruit,13.77119161,204.6693396,22.71428571
8014,grapefruit,11.69039837,209.1545815,19.45945946
8015,grapefruit,8.178452495,196.5696441,23.14285714
8016,grapefruit,8.43134675,205.408767,25.51181102
8017,grapefruit,13.33333899,192.8068304,33.2231405
8018,grapefruit,10.81939778,214.9304111,24.60431655
8019,grapefruit,10.42516172,200.0038702,21.10344828
8020,grapefruit,10.36000816,204.4097946,25.16129032
8021,grapefruit,12.73841204,222.9268587,13.39805825
8022,grapefruit,10.33288426,223.9956983,34.09090909
8023,grapefruit,13.9791879,185.4303471,11.80327869
8024,grapefruit,9.539516022,187.5243459,19.41176471
8025,grapefruit,12.60069411,219.2313856,21.86046512
8026,grapefruit,13.46331441,213.5922893,26.41509434
8027,grapefruit,10.97455799,230.0564386,27.2
8028,grapefruit,9.614944665,199.8800351,20.6557377
8029,grapefruit,10.47164543,215.171451,25.47945205
8030,grapefruit,10.72229228,210.9377141,25.24137931
8031,grapefruit,13.0189581,211.8147178,20.26490066
8032,grapefruit,12.17747969,213.3506815,16.05633803
8033,grapefruit,11.27111257,217.3135258,21.94029851
8034,grapefruit,12.64790807,224.4173199,16.48854962
8035,grapefruit,9.240115541,182.7044516,27.72727273
8036,grapefruit,12.58638923,198.4010457,28.42105263
8037,grapefruit,10.72882087,173.4103823,28.98305085
8038,grapefruit,10.38093289,226.0994526,20.16393443
8039,grapefruit,10.61442678,199.7774139,15.78947368
8040,grapefruit,10.64949718,200.9040828,30.67669173
8041,grapefruit,11.79255045,222.7742356,21.25984252
8042,grapefruit,11.55848195,171.4710825,33.87096774
8043,grapefruit,11.09384595,207.0451431,31.02040816
8044,grapefruit,13.94342255,209.3583314,25.44
8045,grapefruit,12.2402238,210.357151,18.84297521
8046,grapefruit,11.56546827,210.353872,33.44262295
8047,grapefruit,11.4941253,185.5572355,19.84615385
8048,grapefruit,9.227601741,202.4116402,31.39072848
8049,grapefruit,10.29113748,182.9775654,15.78947368
8050,grapefruit,11.52563989,209.0999305,27.01986755
8051,grapefruit,9.13264675,198.2907872,20.27586207
8052,grapefruit,11.68481332,197.8463323,22.27272727
8053,grapefruit,14.18887374,199.7428844,21.95121951
8054,grapefruit,10.62118458,201.2728437,27.80487805
8055,grapefruit,10.76717502,189.3626017,25.28571429
8056,grapefruit,13.40767251,214.1374685,22.5
8057,grapefruit,11.90919779,194.0500515,23.4965035
8058,grapefruit,11.48201335,225.4614966,19.23664122
8059,grapefruit,11.40829102,182.8742699,26.06557377
8060,grapefruit,10.34531659,216.2640995,20.67226891
8061,grapefruit,12.02723932,193.5570921,23.66197183
8062,grapefruit,11.87760904,185.188188,28.57142857
8063,grapefruit,11.57231739,172.3387207,21.31578947
8064,grapefruit,10.93833878,208.7986563,12.12121212
8065,grapefruit,10.62712064,178.3189086,31.33757962
8066,grapefruit,12.10785217,202.7355487,17.84810127
8067,grapefruit,10.76576241,206.8814053,21.65680473
8068,grapefruit,9.675873168,201.3067155,30.4109589
8069,grapefruit,12.01489158,203.9816535,20.40816327
8070,grapefruit,11.96292309,225.7667371,16.5
8071,grapefruit,14.41542224,195.0280123,22.15384615
8072,grapefruit,11.34467207,214.1263108,39.38931298
8073,grapefruit,12.33690609,201.1178081,25.49019608
8074,grapefruit,12.16469191,200.8589063,33.2231405
8075,grapefruit,12.41562975,200.3786018,26.89655172
8076,grapefruit,12.73225018,199.1820509,21.02564103
8077,grapefruit,11.41270607,215.4436244,15.57251908
8078,grapefruit,9.971157626,197.3352088,29.41176471
8079,grapefruit,12.55839369,222.1817942,18.90410959
8080,grapefruit,13.27957078,208.7403359,20.95238095
8081,grapefruit,13.30535762,170.3402832,26.02941176
8082,grapefruit,10.46624535,204.8881606,25.71428571
8083,grapefruit,14.62478644,218.9450362,17.74647887
8084,grapefruit,11.71796673,202.1814254,21.20300752
8085,grapefruit,11.97046743,205.8751518,22.30769231
8086,grapefruit,10.7076716,201.9007931,23.82978723
8087,grapefruit,16.13102785,176.7345303,17.2027972
8088,grapefruit,12.16064913,167.2591894,24.65116279
8089,grapefruit,10.49460282,190.8681325,33.97058824
8090,grapefruit,11.33652679,220.8717279,36.81818182
8091,grapefruit,10.67711547,223.9080715,28.69565217
8092,grapefruit,11.22813998,186.4398583,21.71052632
8093,grapefruit,12.47242523,224.0383693,34.69387755
8094,grapefruit,12.77062255,192.3029788,29.07692308
8095,grapefruit,12.44375331,204.1082558,37.18309859
8096,grapefruit,11.60197231,191.8174131,30.77922078
8097,grapefruit,12.52279586,198.595252,18.64864865
8098,grapefruit,12.84016182,212.741469,28.5
8099,grapefruit,12.01326282,205.3366421,21.73913043
8100,grapefruit,9.433584065,237.4815711,30.19354839
8101,grapefruit,10.9166938,179.1234369,12.54545455
8102,grapefruit,12.6850507,206.5507455,25.71428571
8103,grapefruit,12.49811146,216.3537688,26.20253165
8104,grapefruit,14.175664,214.7089432,25.21008403
8105,grapefruit,12.20330856,213.7147054,25.56521739
8106,grapefruit,9.91645238,220.6318352,30.24793388
8107,grapefruit,12.78425638,206.5404821,30.44117647
8108,grapefruit,13.19497397,206.5510476,12.48322148
8109,grapefruit,12.04170158,204.9745151,17.77777778
8110,grapefruit,10.15884901,182.9309831,23.0075188
8111,grapefruit,13.31251581,232.3096238,20.57142857
8112,grapefruit,9.984730998,200.1519815,15.59055118
8113,grapefruit,11.23309166,204.2980478,30.2189781
8114,grapefruit,11.81142173,187.0721101,27.54716981
8115,grapefruit,12.34727033,208.7001455,22.60273973
8116,grapefruit,12.68910903,229.277217,33.28467153
8117,grapefruit,12.23974328,239.6626867,33.66906475
8118,grapefruit,11.27529457,200.1563799,19.59183673
8119,grapefruit,9.976081895,212.4785996,12.74336283
8120,grapefruit,10.8404002,204.7915986,24
8121,grapefruit,10.07261644,204.8071849,30
8122,grapefruit,13.26638934,214.0523455,27.97297297
8123,grapefruit,14.14294835,205.6711329,19.67213115
8124,grapefruit,10.93925518,189.3244888,19.37007874
8125,grapefruit,12.85349162,202.083968,33.23741007
8126,grapefruit,11.01207835,199.5281778,28.35616438
8127,grapefruit,11.88240466,203.8900393,28.05194805
8128,grapefruit,10.19818446,215.0329042,31.09489051
8129,grapefruit,15.55448132,180.3603751,25
8130,grapefruit,15.19134425,190.4226508,33.28767123
8131,grapefruit,9.518540743,193.8166719,24.34782609
8132,grapefruit,9.023680635,211.2965902,22.44604317
8133,grapefruit,12.4627914,210.2692622,30.6870229
8134,grapefruit,12.22460498,207.6021404,24.46153846
8135,grapefruit,11.88117912,209.738405,30.2189781
8136,grapefruit,11.86288898,196.5945492,29.56521739
8137,grapefruit,10.83767627,238.10152,32.34042553
8138,grapefruit,10.00799089,243.0002467,29.24050633
8139,grapefruit,11.59322292,207.6406801,20
8140,grapefruit,13.32969286,213.0906206,25.26315789
8141,grapefruit,10.28663385,174.0048987,26.19047619
8142,grapefruit,11.12504693,198.7786697,19.58333333
8143,grapefruit,14.43272549,207.3546767,25.58823529
8144,grapefruit,12.51877378,218.6531902,22.25165563
8145,grapefruit,11.63737042,208.4958144,24.92307692
8146,grapefruit,11.19321535,200.1049347,22.17391304
8147,grapefruit,12.27918824,219.1046788,23.47826087
8148,grapefruit,10.22620845,214.8597712,25.40540541
8149,grapefruit,11.17473546,190.2707992,23.82352941
8150,grapefruit,10.25148585,220.3553662,21.45985401
8151,grapefruit,12.60376247,196.1076014,22.60869565
8152,grapefruit,11.313925,177.927366,26.47058824
8153,grapefruit,11.27405195,230.0711887,32.12121212
8154,grapefruit,11.7489135,218.2040379,23.18181818
8155,grapefruit,10.37362311,223.352658,39.86013986
8156,grapefruit,13.44479645,203.1690273,21.74496644
8157,grapefruit,13.33963888,187.3207367,22.20472441
8158,grapefruit,13.41597183,210.876106,19.84251969
8159,grapefruit,11.1476435,223.1520149,25.26315789
8160,grapefruit,11.37514386,195.5794406,37.32283465
8161,grapefruit,10.69479383,204.0060978,27.04918033
8162,grapefruit,11.12503917,193.2334053,20.73529412
8163,grapefruit,11.27883021,215.7711706,21.78343949
8164,grapefruit,11.18662763,185.7895245,22.7027027
8165,grapefruit,10.46991261,213.4207856,16.25806452
8166,grapefruit,11.63376551,219.9779611,27.65625
8167,grapefruit,9.846544512,215.2612147,21
8168,grapefruit,11.65433328,175.0996868,26.76258993
8169,grapefruit,12.46771695,196.203199,26.55737705
8170,grapefruit,13.50773936,204.9870017,24.07894737
8171,grapefruit,13.03371553,212.7725764,38.22222222
8172,grapefruit,13.89231006,194.2517736,23.82352941
8173,grapefruit,13.52411864,206.3645859,29.76744186
8174,grapefruit,8.784421987,182.9657951,29.35251799
8175,grapefruit,14.65064017,186.1760033,19.28571429
8176,grapefruit,11.84555221,185.8712264,23.77358491
8177,grapefruit,13.73588578,218.7527387,25.84615385
8178,grapefruit,12.66848012,192.4896073,31.69014085
8179,grapefruit,12.26807781,193.1894729,30.74380165
8180,grapefruit,10.32446638,214.3053632,39.55555556
8181,grapefruit,11.84410689,193.3663993,17.61904762
8182,grapefruit,12.66007716,209.1217327,30.55900621
8183,grapefruit,10.94815079,208.4150011,21.23893805
8184,grapefruit,11.54782809,217.336635,22.9787234
8185,grapefruit,11.05643017,204.3558945,19.70149254
8186,grapefruit,12.15663599,192.8116399,22.08588957
8187,grapefruit,12.5574762,178.6877431,18.94736842
8188,grapefruit,10.94480582,199.2707769,32.72727273
8189,grapefruit,10.22485959,187.2396391,20.88888889
8190,grapefruit,11.15635464,203.622245,26.01769912
8191,grapefruit,9.615284079,206.3609351,30.83333333
8192,grapefruit,9.884453736,206.2753771,18.24
8193,grapefruit,11.33365704,215.777762,13.37837838
8194,grapefruit,14.43121875,203.1614025,25.38461538
8195,grapefruit,14.65084532,207.2066893,35.57522124
8196,grapefruit,13.49098797,219.8825906,31.81208054
8197,grapefruit,8.671061986,189.5456104,24.17910448
8198,grapefruit,10.70325422,224.2927975,28.90510949
8199,grapefruit,10.17655638,211.2336697,20.54794521
8200,grapefruit,11.57291646,203.8302064,28.25806452
8201,grapefruit,12.51449973,222.749362,29.13043478
8202,grapefruit,12.59961911,199.3417521,20.31496063
8203,grapefruit,11.19375019,211.4330824,41.1023622
8204,grapefruit,10.31394802,237.664594,30
8205,grapefruit,11.8847733,218.1328435,21.75
8206,grapefruit,12.27190232,191.3501285,23.11111111
8207,grapefruit,11.35958265,201.6438765,28.02919708
8208,grapefruit,11.69008114,218.2911104,19.7260274
8209,grapefruit,9.831458567,187.0466606,14.11764706
8210,grapefruit,13.90338018,217.1632452,21.32231405
8211,grapefruit,11.0498089,191.8727454,20.78740157
8212,grapefruit,13.37923657,204.9176849,12.63157895
8213,grapefruit,12.87100167,193.1863626,19.09090909
8214,grapefruit,11.72926061,232.3867687,34.96062992
8215,grapefruit,10.83203275,224.3616953,24
8216,grapefruit,12.73837706,216.1052726,13.65853659
8217,grapefruit,12.61678352,221.3637777,22.8
8218,grapefruit,11.99300825,194.0411269,16.32
8219,grapefruit,12.59138091,230.6647174,22.31404959
8220,grapefruit,12.30973512,215.4703173,19.85611511
8221,grapefruit,12.88730663,214.7527816,19.18367347
8222,grapefruit,12.80424859,183.4652539,23.90977444
8223,grapefruit,10.80436652,196.3639117,25.21008403
8224,grapefruit,13.32805764,183.472602,20.95890411
8225,grapefruit,8.579508007,219.1963084,30.20134228
8226,grapefruit,13.7074183,183.083778,20.83333333
8227,grapefruit,14.03467056,161.5600126,19.37007874
8228,grapefruit,12.19002991,251.8765128,12.78688525
8229,grapefruit,10.1057493,208.0690924,32.11267606
8230,grapefruit,12.40231354,209.9231101,16.20437956
8231,grapefruit,9.520723663,194.3005533,26.66666667
8232,grapefruit,12.83936622,187.520399,15.51724138
8233,grapefruit,9.701541466,202.3751535,34.06451613
8234,grapefruit,12.83974047,220.8314965,18.51851852
8235,grapefruit,11.04655513,206.5417939,27.80487805
8236,grapefruit,11.73444907,184.1077108,27.17948718
8237,grapefruit,11.68355946,229.0885801,24.10714286
8238,grapefruit,11.58320128,192.1303796,19.25373134
8239,grapefruit,13.49271623,213.738758,23.07692308
8240,grapefruit,11.2098015,186.2967675,25.88235294
8241,grapefruit,10.78661091,210.4402302,21.77777778
8242,grapefruit,13.92601996,192.0697932,20.68965517
8243,grapefruit,10.53855489,213.8716791,18.80597015
8244,grapefruit,11.60560292,214.6671179,18.88111888
8245,grapefruit,16.117311,196.6175535,25.41666667
8246,grapefruit,12.66798438,241.2853234,27.17948718
8247,grapefruit,13.16388517,220.5252759,23.82352941
8248,grapefruit,12.32355104,197.6758244,20
8249,grapefruit,12.42181835,223.4136201,24.65116279
8250,grapefruit,11.01512392,220.7627814,30.38961039
8251,grapefruit,10.44822272,186.8940447,23.25581395
8252,grapefruit,11.95974047,199.9896573,23.80952381
8253,grapefruit,11.37547872,209.1858681,22.8358209
8254,grapefruit,12.43676636,194.1994753,29.79020979
8255,grapefruit,12.93896584,181.0154324,13.18181818
8256,grapefruit,12.59434174,196.9086839,17.27272727
8257,grapefruit,9.697162018,193.3664678,22.74193548
8258,grapefruit,11.33561651,212.5064029,23.35877863
8259,grapefruit,10.29000282,225.721559,18
8260,grapefruit,8.627681007,206.3646934,26.71532847
8261,grapefruit,11.82400306,175.9215079,18.5106383
8262,grapefruit,12.94834245,216.9376215,27.05882353
8263,grapefruit,12.79612438,196.6843682,12.65625
8264,grapefruit,11.30976005,219.4507207,21.94029851
8265,grapefruit,11.34234466,222.9808151,24.56692913
8266,grapefruit,12.93257353,212.1632734,25.71428571
8267,grapefruit,10.63000156,200.5124446,29.55223881
8268,grapefruit,12.19554634,203.635301,23.60655738
8269,grapefruit,14.35701895,204.7761851,16.8
8270,grapefruit,11.17973858,201.0381187,26.72268908
8271,grapefruit,12.21261229,210.9793734,24.82758621
8272,grapefruit,14.57606947,207.7152437,11.79487179
8273,grapefruit,12.8553382,181.3707713,18.88111888
8274,grapefruit,15.1817984,214.1887604,33.06122449
8275,grapefruit,11.87099498,179.925433,20.45454545
8276,grapefruit,13.56946513,216.2578396,24.65753425
8277,grapefruit,12.25296975,221.3100507,18.26086957
8278,grapefruit,10.17732562,189.3268068,16.31067961
8279,grapefruit,11.87381075,217.3440321,30.44117647
8280,grapefruit,12.03395081,210.176225,20.82644628
8281,grapefruit,10.85673163,203.5510458,30.44117647
8282,grapefruit,13.05013235,199.7311689,22.71428571
8283,grapefruit,10.90101851,206.5670585,22.81690141
8284,grapefruit,12.83863364,207.1204227,21.29032258
8285,grapefruit,12.00729648,214.844766,26.33093525
8286,grapefruit,10.81168386,195.5499166,29.16666667
8287,grapefruit,11.06193653,204.7518545,21.81818182
8288,grapefruit,15.39150399,215.4451559,25.55555556
8289,grapefruit,13.58108555,199.8980486,24.70588235
8290,grapefruit,12.12774004,201.5691725,28.37209302
8291,grapefruit,8.976353328,195.4789563,29.49152542
8292,grapefruit,11.36868971,210.7858008,29.36170213
8293,grapefruit,10.60906404,172.343705,17.67123288
8294,grapefruit,8.685760135,193.6221636,24.49704142
8295,grapefruit,11.28396949,216.2172699,21.10344828
8296,grapefruit,9.772417028,218.0044968,32.38938053
8297,grapefruit,11.578861,207.6056229,21.89781022
8298,grapefruit,10.37980857,207.9947141,12.5
8299,grapefruit,11.08635437,197.0125661,22.67716535
8300,grapefruit,11.11183912,206.687659,26.17449664
8301,grapefruit,10.17959158,181.773329,32.0610687
8302,grapefruit,11.47332009,190.9314787,20
8303,grapefruit,12.88871214,198.9745563,27.06766917
8304,grapefruit,11.58568393,231.2253612,30.22222222
8305,grapefruit,10.20647293,197.3661877,24.8
8306,grapefruit,12.9235002,219.2176906,37.20930233
8307,grapefruit,10.29907091,198.9221968,24.84076433
8308,grapefruit,12.69078555,210.6433089,35.82089552
8309,grapefruit,9.302080451,195.8581436,28.69565217
8310,grapefruit,8.780337292,193.5986209,16.97368421
8311,grapefruit,12.31623791,224.3465204,25.82278481
8312,grapefruit,12.72825532,190.1445432,28.05755396
8313,grapefruit,11.70324487,178.6327678,26.27737226
8314,grapefruit,11.89144222,212.7958824,25.77181208
8315,grapefruit,11.16332937,200.4825012,25.78947368
8316,grapefruit,13.5126884,220.7546767,27.91666667
8317,grapefruit,11.76158264,194.093062,27.1875
